ID,Estacion,Actividad,Instruccion actual,Estado,Problema,AE relacionado,Correccion,Implementacion
M2-E2-ENC008,2,Bitácora lab: 25 sin unidad,"Bitácora lab: 25 sin unidad. Producto pedido: Fila marcada incompleta. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Fila marcada incompleta. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E2-ENC009,2,Bitácora lab: valor sin punto de medición,"Bitácora lab: valor sin punto de medición. Producto pedido: Qué falta para que otra persona lea. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué falta para que otra persona lea. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E2-ENC010,2,Bitácora lab: valor sin instrumento,"Bitácora lab: valor sin instrumento. Producto pedido: No se interpreta todavía. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No se interpreta todavía. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC011,3,Bitácora lab: tres puntos de la misma sala,"Bitácora lab: tres puntos de la misma sala. Producto pedido: Tabla punto / valor / unidad. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Tabla punto / valor / unidad. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC012,3,Bitácora lab: cierre de turno de mediciones,"Bitácora lab: cierre de turno de mediciones. Producto pedido: Pendientes para el informe. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Pendientes para el informe. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC013,3,Caso: 25 sin unidad en el registro,"Caso: 25 sin unidad en el registro. Producto pedido: Decisión: no promediar esa fila. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Decisión: no promediar esa fila. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC014,3,"Caso: visor 4,0 °C y refrigerador que no se mueve","Caso: visor 4,0 °C y refrigerador que no se mueve. Producto pedido: Qué se puede afirmar sin apagar. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué se puede afirmar sin apagar. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC015,3,Caso: intervalo 50–150 vs lectura esperada 15,"Caso: intervalo 50–150 vs lectura esperada 15. Producto pedido: Instrumento inadecuado. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Instrumento inadecuado. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC016,3,"Caso: resolución 0,1 °C no es exactitud","Caso: resolución 0,1 °C no es exactitud. Producto pedido: Separar dato de ficha vs dato inferido. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE1,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Separar dato de ficha vs dato inferido. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC017,3,"Caso: dos visores, misma sala, 3 °C de diferencia","Caso: dos visores, misma sala, 3 °C de diferencia. Producto pedido: Qué verificar antes de concluir falla. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Qué verificar antes de concluir falla. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E2-ENC018,2,"Verificar serie 19,8–20,2 contra criterio 18–22 °C","Verificar serie 19,8–20,2 contra criterio 18–22 °C. Producto pedido: Promedio, amplitud, dentro/fuera. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Promedio, amplitud, dentro/fuera. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E2-ENC019,2,Verificar TERM-01 intervalo −10 a 50 °C,"Verificar TERM-01 intervalo −10 a 50 °C. Producto pedido: La serie sí es interpretable. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. La serie sí es interpretable. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M2-E3-ENC020,3,"Verificar ficha vs visor 21,2 °C","Verificar ficha vs visor 21,2 °C. Producto pedido: Dato extraído del visor. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M2-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Dato extraído del visor. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
