curso,modulo,id_modulo,tipo,numero,criterio,fuente_curricular,afirmacion_respaldada,alcance,fuente_normativa,trazable
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,questions,25,Brinda cuidados de enfermería respetando las normas de asepsia y antisepsia durante el proceso de atención de pacientes.,https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,Brinda cuidados de enfermería respetando las normas de asepsia y antisepsia durante el proceso de atención de pacientes.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,1,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,2,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,3,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,4,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,5,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,6,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,7,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,8,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,9,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,10,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,cases,11,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",https://www.curriculumnacional.cl/614/articles-34350_programa.pdf,"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
